59,-44,108
64,-34,99
67,-40,100
56,-40,107
57,-44,101
52,-42,111
53,-43,105
55,-37,103
60,-38,102
57,-37,101
53,-47,110
53,-43,112
53,-40,105
45,-42,106
48,-46,106
49,-47,107
49,-45,110
45,-46,106
50,-49,103
52,-44,108
52,-42,103
58,-31,105
69,-34,101
77,-38,95
83,-42,96
98,-52,83
104,-49,81
105,-61,73
113,-72,55
110,-85,53
112,-97,44
113,-112,37
110,-113,39
103,-122,34
84,-127,36
73,-128,45
65,-132,53
52,-135,62
36,-119,67
32,-101,85
23,-92,92
11,-66,105
12,-42,111
11,-26,114
17,-4,113
24,15,116
43,19,106
59,29,103
80,33,86
101,38,74
124,42,58
133,35,41
153,31,23
160,22,8
169,12,1
178,7,-13
180,-8,-15
174,-20,-21
175,-29,-25
167,-42,-19
173,-61,-8
159,-68,-3
146,-88,-2
133,-101,9
123,-114,18
97,-121,30
79,-129,48
56,-129,53
46,-127,73
29,-114,84
18,-108,88
-2,-95,96
-3,-80,105
-11,-58,103
-6,-42,116
-13,-23,116
-5,-15,112
3,10,116
14,35,110
29,33,111
37,44,97
48,55,101
64,52,94
80,50,91
99,38,74
116,24,81
125,10,67
139,3,52
152,-8,44
154,-15,36
153,-13,35
157,-24,31
151,-23,42
148,-27,40
151,-25,42
140,-29,56
124,-36,58
114,-47,68
112,-59,73
112,-66,63
112,-57,68
112,-47,73
113,-39,74
114,-33,73
117,-24,75
108,-9,77
99,15,74
105,51,70
108,73,57
104,87,40
119,96,19
137,87,6
160,78,-16
172,59,-43
168,46,-57
168,32,-74
171,32,-81
168,25,-93
165,17,-107
162,8,-119
154,9,-137
150,7,-145
137,-2,-158
131,7,-162
123,-11,-173
126,-15,-174
121,-22,-177
120,-30,-175
131,-31,-164
138,-47,-157
147,-57,-142
148,-77,-124
160,-77,-87
164,-83,-59
166,-64,-32
166,-54,-18
165,-44,3
157,-31,14
154,-17,31
141,-11,45
126,4,58
113,22,72
87,26,89
71,29,99
59,26,94
45,33,99
36,41,106
24,38,111
24,43,108
18,51,110
25,46,110
32,58,97
44,67,88
57,80,72
79,98,53
80,113,37
87,132,8
98,138,-15
103,133,-45
106,130,-63
100,135,-76
99,130,-92
99,116,-114
99,111,-131
106,94,-151
104,76,-166
111,50,-175
110,25,-184
116,8,-183
120,-9,-173
133,-36,-172
138,-61,-152
145,-83,-135
139,-95,-122
142,-101,-115
140,-111,-101
140,-113,-91
146,-112,-78
153,-109,-56
152,-106,-40
153,-100,-12
147,-85,9
146,-70,33
133,-54,48
126,-40,70
101,-23,84
78,-4,99
64,5,103
41,19,111
25,28,112
8,41,111
1,33,108
-2,43,103
3,57,103
15,59,99
22,73,89
35,89,78
39,105,61
51,121,44
60,138,19
64,148,-12
66,144,-34
78,144,-68
83,141,-87
84,128,-108
93,124,-135
93,96,-155
93,79,-167
96,63,-184
87,38,-185
85,24,-200
91,0,-201
99,-13,-197
103,-31,-199
113,-49,-180
123,-65,-170
132,-74,-151
141,-74,-134
152,-78,-113
168,-71,-91
173,-57,-69
173,-52,-42
174,-32,-9
155,-18,20
151,-13,37
134,-4,52
123,10,69
106,24,81
93,30,80
78,48,84
72,58,85
66,85,79
62,99,62
73,116,33
79,128,14
85,139,-7
87,148,-38
86,135,-69
83,134,-92
82,131,-120
79,117,-142
82,110,-159
78,90,-170
85,69,-188
92,45,-195
107,28,-196
118,12,-180
128,2,-177
145,-5,-155
157,-17,-142
171,-19,-123
178,-26,-106
178,-22,-79
181,-23,-56
180,-19,-32
173,-22,-8
165,-13,18
147,-5,41
139,-2,47
132,12,57
120,19,64
126,42,58
123,62,45
132,76,30
138,84,14
145,96,-18
151,90,-38
154,91,-74
161,77,-84
168,51,-96
168,37,-103
178,21,-98
181,5,-85
181,-2,-58
182,-3,-40
176,-9,-16
174,-11,6
164,-17,17
165,-18,23
167,-9,20
171,-17,17
172,-6,-2
179,1,-16
185,14,-40
182,11,-71
178,9,-98
169,3,-119
169,-13,-124
166,-22,-133
164,-31,-130
166,-40,-123
175,-36,-113
173,-40,-98
181,-37,-82
187,-31,-69
185,-36,-57
181,-34,-38
181,-39,-21
172,-49,-14
169,-53,-9
160,-56,11
158,-56,23
144,-58,42
133,-66,61
114,-75,75
90,-81,86
66,-84,96
58,-87,100
37,-97,100
23,-94,105
10,-95,99
-2,-98,99
-19,-104,102
-51,-109,94
-72,-105,81
-94,-97,75
-101,-94,70
-106,-90,73
-107,-79,84
-99,-75,88
-99,-73,97
-85,-68,97
-73,-68,105
-56,-51,111
-43,-38,119
-22,-36,122
-9,-23,135
19,-16,130
35,-17,127
50,-11,123
64,-6,113
78,-6,116
91,0,112
104,-4,106
116,-2,96
119,-10,92
119,-19,85
121,-31,90
120,-42,81
120,-58,86
117,-66,83
104,-79,84
84,-92,88
63,-106,92
31,-105,91
-2,-114,91
-37,-109,89
-65,-100,86
-95,-86,89
-121,-65,74
-145,-42,64
-160,-15,44
-167,9,12
-173,33,3
-168,59,-19
-170,55,-31
-165,67,-35
-163,64,-46
-156,69,-41
-159,76,-38
-150,79,-15
-141,75,-3
-132,84,24
-107,85,45
-85,82,73
-60,73,96
-36,60,102
-8,44,114
11,37,119
37,30,122
62,19,125
73,5,113
91,-10,105
112,-19,100
120,-32,86
126,-43,85
132,-65,67
132,-74,67
114,-90,68
103,-104,66
85,-119,69
66,-131,69
48,-135,67
23,-143,73
-12,-139,73
-40,-129,75
-79,-117,81
-107,-95,69
-140,-70,57
-150,-47,46
-173,-18,30
-174,11,7
-165,30,-5
-166,50,-9
-161,57,-14
-147,73,-7
-139,89,0
-122,89,14
-118,91,24
-108,84,48
-98,80,59
-78,67,80
-72,64,89
-54,60,100
-38,58,102
-18,45,113
5,36,121
15,19,125
37,9,124
57,-11,125
69,-34,111
84,-45,114
83,-56,111
78,-63,106
75,-71,107
65,-80,102
50,-86,101
33,-95,101
8,-107,99
-19,-104,92
-53,-91,96
-83,-75,95
-100,-58,89
-117,-39,84
-121,-27,79
-127,-24,73
-126,-20,79
-121,-11,86
-113,0,85
-102,5,91
-86,8,101
-80,4,110
-68,-12,117
-57,-22,124
-39,-37,130
-23,-44,121
-12,-59,122
-10,-71,122
-13,-86,118
-10,-87,105
-16,-105,99
-26,-111,90
-47,-115,83
-84,-117,67
-127,-99,46
-158,-75,29
-172,-43,9
-176,-3,-10
-177,41,-29
-155,63,-57
-138,99,-75
-120,100,-89
-105,111,-85
-98,116,-85
-101,119,-76
-106,119,-64
-114,116,-36
-125,100,-10
-120,84,24
-127,60,51
-122,37,70
-108,16,88
-101,-3,105
-84,-25,113
-61,-43,117
-40,-64,124
-17,-78,122
4,-97,112
28,-99,100
43,-112,86
55,-121,81
60,-127,73
63,-125,73
67,-127,70
66,-114,77
69,-114,79
56,-106,92
48,-102,89
46,-90,100
56,-68,102
71,-56,101
75,-40,105
83,-25,106
80,-6,101
90,-4,99
100,11,95
105,14,88
112,25,83
120,26,89
124,23,75
126,25,73
138,18,66
141,22,59
142,21,66
146,26,64
144,19,64
128,11,78
113,19,86
103,23,92
80,29,101
59,29,108
36,48,111
16,60,112
-13,78,94
-32,94,84
-40,103,73
-56,113,57
-57,121,44
-61,131,29
-63,134,8
-71,138,-8
-67,151,-24
-57,152,-40
-53,151,-68
-47,152,-71
-34,153,-95
-23,141,-109
-16,139,-114
-8,138,-133
15,127,-139
36,123,-144
41,123,-148
55,116,-151
56,119,-155
63,117,-152
53,119,-155
32,128,-152
12,130,-139
-22,142,-118
-58,134,-109
-93,127,-82
-124,101,-53
-148,82,-37
-160,56,-18
-170,31,-4
-172,14,9
-160,-5,17
-162,-19,36
-155,-38,36
-150,-54,48
-136,-71,58
-121,-88,69
-98,-98,72
-78,-111,83
-60,-112,89
-45,-113,85
-34,-121,94
-19,-115,83
8,-117,91
28,-115,88
49,-113,80
65,-104,80
83,-98,77
86,-90,78
104,-84,77
114,-80,75
113,-74,72
123,-65,67
119,-64,70
120,-60,72
130,-53,69
127,-51,62
135,-47,61
144,-46,57
146,-49,55
150,-54,46
152,-64,36
157,-64,24
160,-67,20
162,-70,23
161,-66,19
165,-63,23
164,-47,17
174,-44,30
166,-33,36
166,-22,39
169,-11,37
161,0,46
160,3,42
155,17,47
153,24,47
153,26,50
152,37,46
152,49,46
137,57,52
134,62,55
127,69,64
117,72,61
116,83,62
98,93,61
104,99,57
89,103,53
79,114,61
66,113,50
63,119,48
49,124,44
28,126,51
11,126,48
-29,119,51
-54,112,53
-68,105,61
-84,99,55
-105,85,52
-97,98,44
-85,105,39
-94,98,46
-99,98,44
-98,90,45
-101,93,53
-108,89,53
-115,82,46
-124,87,37
