-44,-73,-216
-36,-60,-229
-35,-49,-236
-20,-35,-236
-16,-16,-243
-4,-4,-250
7,14,-247
14,21,-242
22,27,-250
28,11,-249
32,0,-259
43,-16,-245
49,-41,-247
55,-63,-245
52,-73,-245
49,-72,-247
42,-76,-244
43,-75,-240
45,-75,-238
39,-81,-242
39,-76,-242
32,-74,-244
23,-74,-242
9,-60,-244
-2,-61,-245
-6,-49,-240
-19,-31,-244
-16,-9,-240
-12,4,-239
-15,7,-239
-24,16,-239
-25,22,-236
-37,27,-228
-33,33,-229
-35,36,-231
-39,41,-226
-36,49,-220
-40,52,-215
-45,63,-205
-48,63,-197
-51,69,-189
-58,79,-186
-62,80,-185
-66,87,-180
-65,84,-172
-66,80,-170
-62,78,-173
-62,82,-170
-63,84,-184
-52,75,-195
-50,68,-202
-43,59,-212
-39,53,-223
-32,36,-226
-13,17,-238
-11,3,-240
-13,-14,-240
-8,-36,-239
-5,-53,-242
-11,-61,-238
10,-73,-231
8,-87,-236
9,-90,-234
15,-99,-223
23,-102,-222
32,-100,-227
37,-107,-224
51,-119,-220
54,-119,-220
56,-119,-220
67,-113,-216
65,-119,-220
81,-108,-221
104,-99,-223
117,-83,-222
125,-58,-231
135,-44,-228
141,-36,-229
142,-35,-233
130,-47,-226
122,-74,-227
101,-100,-224
81,-113,-213
81,-115,-221
92,-108,-221
111,-99,-223
135,-77,-226
143,-45,-229
145,-24,-234
146,-25,-236
138,-48,-232
118,-73,-228
98,-100,-220
89,-100,-222
110,-90,-227
121,-77,-226
141,-55,-229
149,-28,-228
145,-19,-229
143,-43,-224
139,-61,-221
119,-79,-227
116,-96,-223
123,-89,-218
148,-76,-217
161,-49,-213
176,-22,-210
177,5,-211
176,21,-210
181,0,-205
195,-24,-195
184,-49,-199
168,-75,-191
164,-86,-190
175,-85,-189
185,-67,-190
197,-41,-190
199,-5,-190
201,13,-191
196,3,-191
196,-16,-186
192,-43,-188
175,-56,-199
185,-62,-195
191,-40,-194
201,-9,-186
203,17,-186
196,34,-176
202,37,-180
208,27,-176
202,-12,-178
191,-30,-184
194,-40,-189
192,-31,-185
205,-11,-181
211,21,-170
209,47,-165
202,71,-158
201,79,-152
208,69,-147
221,37,-148
218,4,-156
209,-19,-165
201,-37,-172
202,-48,-168
209,-48,-175
194,-40,-172
215,-25,-164
218,16,-153
221,66,-141
201,105,-135
183,118,-124
170,121,-120
179,119,-127
190,97,-128
210,65,-137
218,26,-143
216,-12,-158
206,-38,-165
199,-60,-173
191,-61,-172
199,-53,-165
215,-23,-164
217,29,-147
208,69,-135
181,111,-124
165,133,-110
148,142,-92
145,146,-87
149,143,-93
174,123,-104
197,92,-119
216,52,-138
216,11,-151
215,-14,-157
218,-17,-153
218,-3,-153
217,34,-137
199,85,-111
169,125,-94
130,155,-78
106,157,-56
88,157,-44
87,156,-40
98,156,-42
122,153,-60
152,132,-62
198,102,-80
223,59,-96
224,27,-108
228,42,-84
201,88,-58
158,129,-41
108,146,-23
75,146,0
71,143,6
65,137,2
69,131,6
91,132,9
98,125,22
114,114,18
136,104,19
178,87,9
201,60,-19
231,31,-39
231,1,-63
237,0,-67
221,37,-52
198,88,-31
158,117,-9
128,124,18
102,124,28
84,115,31
91,111,36
123,107,33
151,95,18
194,74,-2
222,41,-39
236,5,-68
229,-18,-85
233,-4,-80
221,40,-52
197,80,-23
154,112,-2
115,120,14
78,121,33
52,114,38
37,104,41
34,105,40
42,108,36
44,113,41
57,119,35
65,123,27
110,127,19
155,115,-8
203,91,-44
233,41,-85
231,-6,-122
211,-48,-133
196,-70,-147
176,-88,-160
164,-100,-165
150,-114,-173
143,-116,-178
151,-115,-174
162,-112,-170
174,-98,-158
190,-74,-151
213,-34,-128
231,5,-103
231,43,-73
209,80,-42
170,107,-19
142,117,6
114,124,23
89,120,36
85,117,33
103,113,29
132,112,13
164,108,-3
185,94,-23
213,82,-64
222,50,-98
228,16,-128
208,-11,-154
194,-32,-167
184,-44,-179
190,-43,-175
205,-28,-159
222,3,-130
224,46,-100
203,88,-66
170,117,-39
158,117,-16
144,119,1
137,119,11
142,119,8
159,113,-5
181,99,-30
206,82,-62
216,61,-99
224,41,-132
