56,-27,163
46,-32,162
45,-31,168
42,-26,169
35,-26,164
37,-30,169
34,-29,168
31,-30,169
34,-27,175
31,-28,176
35,-28,169
43,-18,172
40,-23,174
49,-21,171
45,-15,168
44,-16,176
49,-14,176
45,-6,172
52,-11,179
45,-8,177
43,-15,175
48,-6,177
44,-7,176
43,-6,177
42,-5,166
46,-7,178
51,-5,166
59,-4,170
63,-11,172
68,-20,165
74,-27,158
83,-34,154
83,-45,158
84,-58,150
90,-61,144
80,-62,143
79,-68,142
74,-63,142
70,-70,146
60,-67,157
40,-53,155
27,-47,168
8,-39,171
4,-23,176
-3,-14,178
-7,-3,176
2,9,181
7,12,179
18,17,175
32,30,172
46,27,171
67,34,166
81,35,161
89,25,155
110,26,144
116,22,136
117,14,139
119,-2,128
128,-6,139
125,-16,136
111,-32,131
112,-38,128
98,-51,138
84,-60,138
72,-70,146
46,-76,148
36,-79,151
24,-73,159
13,-71,166
-5,-60,157
-7,-58,164
-8,-54,170
-13,-52,172
-15,-29,168
-6,-27,172
-4,-4,170
5,12,172
24,29,171
41,39,165
69,38,162
86,46,156
97,46,154
111,38,143
121,39,132
132,39,121
143,36,115
143,27,110
150,19,104
153,7,97
148,-4,99
156,-14,105
148,-31,106
139,-31,106
128,-40,121
116,-53,122
105,-62,134
84,-67,138
73,-67,145
51,-71,152
33,-69,157
11,-62,166
-7,-62,169
-24,-50,170
-37,-36,172
-45,-35,164
-55,-24,170
-65,-12,169
-65,6,169
-62,14,170
-57,33,165
-49,35,168
-42,42,170
-37,49,170
-30,47,169
-13,55,170
0,47,169
14,55,168
34,58,165
53,57,157
71,52,150
81,55,154
105,57,134
116,52,131
129,47,122
129,36,115
139,28,118
138,20,117
132,3,128
132,-8,128
113,-26,131
111,-39,136
91,-51,141
75,-69,148
48,-81,149
34,-81,151
10,-86,151
-3,-83,157
-18,-73,159
-37,-77,154
-51,-68,158
-64,-59,154
-63,-48,157
-70,-42,159
-82,-29,156
-88,-26,150
-90,-14,152
-92,-7,152
-94,4,152
-101,22,155
-94,25,148
-100,35,146
