-93,-20,34
-95,-25,39
-94,-21,36
-94,-26,33
-96,-21,36
-100,-18,30
-99,-21,40
-96,-24,36
-88,-22,37
-99,-24,33
-128,-51,9
-128,-44,12
-126,-44,4
-128,-44,16
-123,-41,13
-126,-42,16
-131,-44,14
-127,-34,20
-120,-36,10
-129,-39,13
-124,-35,21
-126,-37,21
-125,-27,30
-120,-25,22
-121,-21,36
-116,-20,32
-115,-28,31
-112,-42,26
-109,-52,27
-107,-66,25
-91,-75,20
-72,-80,22
-63,-82,25
-54,-87,30
-34,-80,34
-28,-79,33
-15,-66,44
-4,-48,49
-2,-25,56
-4,-11,58
-2,8,68
-12,18,67
-27,31,63
-32,41,64
-51,59,52
-59,72,49
-64,85,45
-78,92,38
-80,85,36
-97,81,34
-110,73,26
-134,79,6
-152,84,-14
-165,85,-44
-161,91,-57
-161,86,-67
-168,95,-71
-167,94,-82
-169,96,-97
-166,88,-96
-166,81,-100
-169,76,-92
-181,62,-77
-175,54,-67
-183,27,-56
-175,8,-33
-154,-6,-16
-151,-17,-10
-146,-24,2
-135,-21,7
-127,-20,20
-117,0,31
-94,13,45
-69,27,60
-55,32,60
-37,46,69
-32,62,67
-20,56,61
-2,47,68
1,44,63
18,43,69
17,26,66
28,19,73
33,12,68
37,-4,61
42,-25,54
49,-39,49
42,-48,46
42,-57,44
36,-56,43
34,-58,45
23,-50,44
3,-36,51
-8,-18,66
-78,27,48
-115,34,40
-131,41,16
-143,49,10
-153,66,-13
-164,79,-33
-154,104,-62
-148,114,-81
-144,129,-102
-145,130,-136
-133,124,-157
-120,130,-182
-102,123,-199
-85,117,-215
-66,125,-223
-54,114,-228
-55,122,-231
-51,119,-231
-52,116,-228
-60,122,-234
-67,112,-234
-83,106,-227
-103,92,-217
-126,78,-205
-145,58,-199
-162,48,-179
-172,39,-167
-180,21,-146
-185,13,-118
-186,5,-98
-185,6,-77
-175,-2,-47
-169,2,-20
-153,2,2
-129,3,18
-117,11,36
-91,19,51
-63,24,56
-32,34,60
-2,42,58
33,49,54
38,66,55
42,67,44
52,66,50
57,66,55
70,55,50
69,44,51
73,39,55
65,31,51
68,27,50
63,25,45
58,21,51
66,13,52
55,10,54
52,-7,55
57,-7,55
62,-18,51
67,-15,42
70,-19,45
77,-21,38
75,-35,43
73,-28,38
70,-28,43
69,-34,30
70,-37,38
62,-43,44
53,-50,49
51,-48,46
43,-42,52
36,-49,50
31,-56,55
36,-54,43
31,-67,36
30,-78,32
25,-88,24
13,-90,19
11,-102,12
-2,-110,8
-6,-117,-2
-16,-116,-8
-12,-125,-15
-32,-123,-13
-44,-107,2
-61,-87,18
-81,-59,27
-79,-34,37
-109,5,37
-110,18,43
-111,38,30
-115,48,28
-113,56,32
-120,63,25
-121,71,19
-127,63,15
-118,70,22
-121,71,12
-127,61,22
-120,61,30
-120,56,25
-115,55,36
-115,46,33
-115,43,33
-100,35,37
-97,38,42
-88,35,46
-85,32,45
-80,36,50
-59,31,61
-46,20,60
-30,29,62
-11,28,73
-8,21,66
4,18,67
26,12,63
45,13,57
59,11,48
70,6,43
87,8,30
106,10,22
118,6,9
131,5,6
134,4,-8
143,4,-25
152,-3,-39
161,-5,-56
159,2,-75
161,0,-82
169,-4,-96
163,-4,-110
164,-3,-121
159,0,-126
168,0,-135
165,-4,-136
164,-3,-140
165,-2,-136
161,0,-138
167,3,-127
173,2,-123
166,2,-102
165,3,-79
157,0,-63
149,1,-35
138,-2,-16
117,-6,13
92,-6,22
61,-12,40
43,-10,55
14,-4,61
0,-10,62
-27,-11,63
-56,-6,54
-70,-11,51
-89,-14,36
-116,-11,30
-128,-12,12
-142,-14,0
-154,-11,-23
-164,-20,-40
-177,-18,-55
-173,-13,-81
-177,-11,-103
-176,-10,-128
-174,-14,-145
-158,-12,-179
-149,-5,-195
-132,-2,-216
-118,-2,-223
-117,0,-229
-103,4,-239
-92,2,-241
-92,4,-244
-87,2,-251
-83,0,-251
-78,0,-244
-84,-2,-252
-95,-4,-240
-103,-5,-236
-119,-14,-224
-135,-19,-203
-157,-22,-175
-172,-26,-145
-170,-25,-110
-174,-26,-75
-164,-25,-35
-143,-29,-9
-123,-39,10
-115,-37,14
-100,-36,25
-97,-32,32
-88,-27,32
-84,-22,42
-83,-19,36
-83,-19,43
-78,-19,40
-76,-19,43
-78,-21,48
-78,-19,45
-73,-19,45
-76,-14,45
-70,-9,44
-73,-12,48
-70,3,49
-70,10,51
-62,11,50
-62,32,57
-63,44,49
-52,65,46
-55,78,36
-60,85,40
-58,99,36
-66,100,37
-67,89,40
-64,76,43
-75,77,44
-76,62,40
-88,58,37
-102,42,46
-101,27,43
-116,14,34
-112,20,28
-118,14,25
-121,4,24
-124,-3,21
-131,-3,24
-133,-14,12
-132,-15,8
-136,-22,1
-137,-28,0
-132,-41,8
-125,-55,13
-112,-60,9
-100,-73,13
-100,-75,1
-103,-70,2
-109,-71,3
-116,-68,6
-113,-62,-2
-111,-66,3
-119,-63,7
-116,-64,-4
-109,-71,-7
-117,-81,-15
-112,-79,-10
-113,-82,-16
-109,-85,-19
-110,-81,-15
-105,-88,-13
-100,-89,-16
-99,-86,-22
-102,-87,-14
-102,-92,-19
-102,-92,-9
-97,-92,-11
-105,-86,-13
-97,-96,-16
-91,-94,-11
-79,-105,-21
-72,-110,-23
-56,-117,-28
-46,-125,-32
-32,-130,-32
-26,-118,-27
-11,-128,-28
12,-124,-40
29,-125,-39
34,-123,-46
45,-111,-34
59,-102,-37
73,-95,-37
79,-88,-37
99,-80,-40
108,-73,-55
130,-67,-68
140,-52,-84
147,-43,-108
147,-36,-117
150,-26,-121
149,-25,-129
155,-17,-138
150,-14,-128
152,-7,-140
157,-10,-142
160,-9,-141
161,-14,-140
163,-9,-139
163,-2,-141
159,18,-130
164,34,-142
163,54,-139
157,59,-140
155,76,-142
153,84,-144
148,92,-147
143,99,-145
136,110,-142
134,117,-138
128,125,-141
128,125,-151
122,130,-151
115,134,-158
115,137,-163
112,144,-170
107,147,-164
95,145,-169
100,152,-159
96,148,-161
88,149,-171
75,156,-179
57,161,-183
31,170,-188
14,171,-185
-11,171,-189
-39,168,-188
-48,159,-188
-59,155,-185
-70,153,-187
-71,152,-195
-76,142,-200
-83,140,-195
-89,135,-195
-100,130,-201
-96,126,-200
-110,117,-203
-112,110,-203
-117,101,-212
-121,94,-203
-128,78,-207
-133,64,-207
-143,44,-211
-136,21,-199
-137,2,-203
-136,-11,-204
-136,-36,-194
-134,-43,-197
-129,-57,-197
-129,-62,-192
-116,-68,-189
-110,-74,-195
-102,-75,-204
-96,-86,-205
-85,-77,-212
-77,-75,-209
-63,-80,-223
-44,-86,-222
-18,-85,-221
14,-73,-230
47,-65,-234
68,-51,-231
76,-48,-228
84,-40,-231
84,-28,-231
80,-32,-238
77,-26,-234
76,-15,-240
71,-15,-242
78,-15,-245
74,-13,-240
77,-10,-246
77,-10,-239
94,-2,-235
92,-2,-238
95,18,-231
109,32,-234
111,53,-231
112,72,-218
98,96,-215
98,112,-207
91,122,-205
82,126,-205
80,139,-211
65,137,-209
58,139,-209
60,141,-206
51,144,-209
38,147,-217
36,142,-219
27,142,-222
27,138,-227
29,140,-219
15,140,-222
4,142,-224
-5,138,-229
-15,134,-235
-27,127,-228
-39,122,-236
-52,111,-245
-59,102,-238
-61,95,-242
-58,99,-244
-63,95,-242
-68,88,-245
-77,81,-242
-76,80,-246
-78,82,-246
-75,77,-245
-75,74,-254
-71,64,-258
-70,63,-254
-70,61,-262
-72,51,-257
-78,50,-251
-75,42,-252
-87,29,-244
-104,10,-240
-104,-13,-240
-102,-36,-235
-92,-51,-229
-67,-58,-234
-54,-64,-235
-47,-73,-228
-37,-88,-227
-22,-94,-213
-18,-98,-209
-6,-101,-201
-2,-110,-201
9,-111,-200
22,-104,-203
25,-100,-210
43,-97,-215
46,-85,-221
47,-88,-212
52,-77,-219
62,-66,-223
66,-60,-231
77,-44,-236
83,-15,-240
75,2,-251
79,34,-251
71,49,-257
52,64,-258
51,70,-259
46,79,-259
43,78,-263
37,74,-262
28,79,-254
26,74,-266
21,77,-266
21,77,-262
20,76,-268
17,77,-269
9,76,-268
-2,77,-266
7,70,-264
7,70,-266
7,72,-269
10,72,-266
18,64,-263
27,53,-268
35,44,-274
34,48,-270
25,46,-270
14,49,-274
10,49,-276
3,47,-274
5,49,-264
2,55,-275
-4,65,-271
-3,69,-270
-13,58,-264
-19,66,-268
-24,49,-271
-47,49,-269
-58,48,-260
-61,44,-259
-78,29,-256
-88,19,-250
-103,13,-244
-105,4,-236
-110,2,-239
-117,-14,-234
-112,-24,-227
-111,-29,-223
-104,-39,-223
-97,-48,-225
-100,-50,-221
-96,-56,-219
-92,-49,-224
-91,-66,-223
-85,-67,-222
-75,-75,-225
-69,-74,-229
-68,-78,-221
-50,-85,-218
-23,-90,-219
7,-80,-223
43,-79,-224
54,-67,-222
71,-55,-221
79,-51,-224
82,-42,-224
88,-37,-227
87,-29,-225
93,-14,-227
102,-14,-227
101,-4,-230
103,8,-230
96,10,-233
92,10,-240
90,8,-242
87,3,-242
86,-5,-239
77,-7,-244
75,0,-244
83,-4,-245
86,0,-244
94,-2,-242
87,12,-240
100,16,-236
115,19,-225
128,38,-221
132,55,-207
122,77,-209
119,102,-204
103,120,-204
95,138,-198
83,146,-192
73,147,-188
66,152,-195
67,157,-189
63,152,-195
61,154,-195
61,154,-200
52,156,-193
57,161,-198
46,160,-199
47,147,-205
38,152,-200
36,154,-200
36,149,-215
36,129,-227
54,112,-239
66,92,-244
77,78,-253
74,79,-257
65,77,-247
69,74,-250
66,71,-251
62,67,-252
54,64,-258
44,61,-262
23,56,-264
18,50,-270
5,44,-269
-2,44,-271
-5,36,-272
-4,33,-262
-2,38,-269
0,48,-263
-4,33,-266
-8,40,-266
-16,39,-265
-18,38,-276
-18,38,-271
-23,39,-268
-23,36,-265
-20,33,-269
-19,29,-268
-21,29,-268
-23,25,-268
-22,26,-264
-28,20,-263
-31,21,-257
-30,23,-272
-30,27,-270
-35,29,-270
-28,27,-270
-26,32,-265
