54,-12,72
55,-9,70
59,-12,69
53,-15,70
57,-14,72
51,-6,73
52,-7,72
51,-13,68
54,-7,69
53,-11,70
58,-9,66
59,-12,67
50,-7,67
58,-4,70
61,-3,69
57,0,72
61,4,67
67,5,58
71,12,58
83,24,61
84,25,55
88,41,48
91,46,55
102,59,45
102,80,33
102,85,36
95,101,24
91,101,26
83,111,32
71,116,27
75,124,24
69,123,25
67,125,34
63,131,33
51,130,22
50,135,24
42,137,30
35,139,25
29,135,21
30,134,27
25,138,28
26,137,22
25,140,21
18,142,19
15,145,26
3,139,25
2,147,28
0,140,26
-3,142,24
-24,144,30
-21,152,26
-26,135,26
-31,132,30
-28,126,28
-42,124,33
-50,116,32
-50,107,34
-55,101,43
-56,95,44
-55,87,48
-63,81,46
-64,82,50
-61,79,54
-60,66,50
-72,63,51
-68,65,51
-66,67,54
-68,67,51
-76,59,48
-76,50,48
-77,47,49
-70,47,51
-80,48,45
-78,41,55
-77,42,54
-81,35,49
-84,40,51
-85,39,50
-88,35,46
-88,31,44
-91,26,46
-97,19,46
-96,13,45
-96,20,45
-93,28,49
-85,29,45
-87,32,45
-87,39,52
-91,40,44
-87,34,43
-85,39,48
-87,34,48
-78,25,52
-64,11,57
-55,4,62
-52,5,56
-51,16,60
-50,35,56
-53,48,62
-38,40,58
-50,42,58
-46,29,57
-39,27,62
-43,35,56
-45,40,70
-34,35,63
-38,35,61
-37,36,64
-29,38,73
-22,33,66
-34,40,66
-30,34,69
-36,35,68
-34,24,70
-15,12,68
-6,10,73
-5,6,69
1,8,73
1,5,70
3,1,68
6,0,69
6,-3,74
5,-2,68
3,-4,61
9,0,64
5,-9,70
12,-13,66
12,-11,68
10,-11,66
11,-17,67
15,-17,72
15,-17,67
25,-26,67
23,-34,61
28,-27,56
20,-30,69
14,-36,58
22,-37,60
22,-42,62
23,-41,63
25,-44,60
31,-49,57
31,-54,50
31,-49,52
28,-59,58
30,-59,54
26,-48,54
26,-57,51
22,-54,52
29,-58,55
35,-52,46
44,-50,56
46,-45,44
55,-50,44
60,-52,44
55,-50,42
58,-52,46
68,-58,40
63,-63,36
75,-58,43
67,-59,37
67,-55,32
73,-54,45
77,-54,36
80,-43,39
80,-43,37
90,-48,34
86,-40,33
94,-39,27
98,-42,28
108,-32,22
114,-33,28
106,-25,32
107,-21,24
104,-21,31
108,-27,34
103,-22,30
102,-12,36
100,-5,38
104,-5,38
107,9,38
110,5,37
119,3,25
126,5,25
125,2,21
132,6,21
126,12,25
122,12,20
125,20,31
124,14,34
118,16,38
114,18,33
116,18,36
111,20,40
120,25,36
110,28,30
118,23,36
118,43,31
119,47,30
116,57,33
116,66,31
111,62,26
99,58,30
114,57,33
106,56,37
106,63,34
92,72,39
90,70,49
78,67,49
76,67,46
78,51,46
95,29,45
80,33,54
76,28,51
66,25,60
50,29,64
58,40,63
60,38,70
51,38,63
60,35,63
65,28,63
58,21,54
63,20,52
50,20,64
59,27,60
63,16,62
51,1,61
44,5,61
52,2,62
45,18,67
36,25,57
28,40,68
19,42,70
-6,35,70
-27,28,70
-35,39,64
-54,58,56
-71,69,52
-96,87,33
-105,101,9
-124,112,-20
-136,127,-55
-140,131,-92
-141,134,-132
-139,127,-163
-140,115,-183
-121,101,-205
-111,93,-223
-97,84,-238
-79,91,-250
-56,93,-262
-38,88,-262
-7,80,-275
9,73,-275
34,80,-272
68,73,-263
95,69,-251
125,53,-246
147,38,-221
158,33,-206
165,33,-199
166,43,-186
171,59,-169
179,67,-156
182,76,-133
190,79,-115
180,94,-97
160,120,-74
138,132,-47
114,133,-20
82,140,14
45,124,31
17,114,46
2,96,52
-10,78,57
-24,54,68
-28,34,69
-26,32,69
-28,23,67
-26,6,64
-19,-5,62
-13,-29,66
1,-50,61
15,-60,50
33,-50,49
55,-48,39
68,-37,40
61,-37,40
73,-17,48
77,0,52
94,26,42
88,59,40
82,85,33
71,109,27
62,139,18
50,161,2
30,171,-19
6,179,-27
-10,191,-56
-28,200,-87
-47,199,-115
-55,184,-140
-61,178,-165
-70,164,-187
-59,153,-213
-50,130,-240
-42,106,-251
-27,86,-266
-20,70,-278
-6,54,-278
7,38,-276
15,18,-275
38,4,-277
44,-22,-264
55,-43,-257
59,-60,-244
54,-77,-234
43,-88,-227
35,-112,-213
19,-121,-206
9,-113,-200
3,-124,-194
2,-134,-191
-8,-126,-177
-6,-131,-182
-2,-133,-180
7,-121,-177
38,-123,-186
70,-111,-188
91,-102,-188
116,-77,-186
148,-51,-169
167,-25,-158
184,11,-140
182,39,-121
